Customer_ID,Gender,Senior_Citizen,Partner,Dependents,Contract_Type,Target,Internet_Service_Type,Phone_Service,Multiple_Lines,Tech_Support,Online_Security,Online_Backup,Device_Protection,Streaming_TV,Streaming_Movies,Plan_Price_Tier,Payment_Method,Paperless_Billing,Auto_Payment,Monthly_Charges,Total_Charges,Tenure_Months,Internet_Usage_GB,Calls_Minutes,Customer_Satisfaction_Score
C006645,female,False,False,False,one year,False,dsl,yes,False,False,False,True,True,True,False,Standard,bank transfer (automatic),True,True,65.25,1441.8,22,14.68,218.0,6.8
C006646,female,False,False,False,month-to-month,False,fiber optic,yes,True,False,True,True,True,False,True,Premium,bank transfer (automatic),True,True,99.45,5623.7,59,108.44,257.0,7.6
C006647,male,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,20.35,695.85,36,2.97,376.0,5.1
C006648,female,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.95,1028.75,51,0.0,251.0,7.6
C006649,male,False,True,False,one year,False,dsl,yes,True,True,True,False,True,True,False,Standard,bank transfer (automatic),True,True,77.4,4155.95,53,28.75,97.0,6.8
C006650,female,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,19.7,395.6,20,1.2,283.0,8.5
C006651,male,False,True,False,two year,False,fiber optic,yes,False,False,True,False,True,True,True,Premium,credit card (automatic),False,True,99.7,6330.4,63,100.99,187.0,7.9
C006652,female,False,False,False,month-to-month,False,fiber optic,yes,False,False,False,True,False,False,False,Premium,credit card (automatic),False,True,74.8,2971.7,40,73.08,327.0,8.7
C006653,male,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.15,638.0,35,0.0,312.0,4.7
C006654,male,False,True,True,one year,False,fiber optic,yes,False,False,False,False,False,False,True,Premium,bank transfer (automatic),True,True,78.95,2034.25,26,80.64,382.0,6.7
C006655,male,True,True,False,month-to-month,True,fiber optic,yes,True,False,False,True,True,False,True,Premium,electronic check,False,False,95.55,2510.2,27,92.82,331.0,5.3
C006656,male,False,False,True,one year,False,dsl,yes,False,True,True,True,False,False,False,Standard,credit card (automatic),False,True,62.85,3419.5,53,27.94,348.0,8.0
C006657,male,True,True,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,False,False,Premium,credit card (automatic),False,True,71.55,2427.35,34,65.2,189.0,8.9
C006658,female,True,True,False,month-to-month,False,fiber optic,yes,True,False,False,False,False,True,True,Premium,electronic check,False,False,94.95,1760.25,19,102.63,322.0,6.0
C006659,male,False,True,False,month-to-month,False,fiber optic,yes,False,False,True,True,True,False,False,Premium,credit card (automatic),False,True,86.1,3551.65,43,85.54,427.0,8.8
C006660,male,False,True,True,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.55,122.9,6,1.69,188.0,7.2
C006661,male,False,False,True,two year,False,no,yes,True,False,False,False,False,False,False,Low,mailed check,True,False,24.8,1424.2,56,4.41,411.0,7.3
C006662,male,False,False,False,month-to-month,True,dsl,no,False,False,False,True,False,True,False,Standard,electronic check,False,False,39.3,2111.45,57,8.64,5.0,6.0
C006663,male,False,True,True,month-to-month,False,fiber optic,yes,False,False,False,False,True,True,False,Premium,mailed check,True,False,84.05,2909.95,34,88.37,173.0,9.7
C006664,female,False,False,False,month-to-month,False,dsl,no,False,True,False,True,False,False,False,Standard,electronic check,False,False,36.25,374.0,10,0.0,12.0,9.2
C006665,female,False,False,False,month-to-month,True,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,20.25,20.25,1,0.0,314.0,6.5
C006666,female,False,False,False,month-to-month,True,dsl,no,False,False,False,False,False,False,False,Standard,electronic check,False,False,23.9,300.8,13,2.55,17.0,5.8
C006667,male,False,False,False,month-to-month,False,fiber optic,yes,True,False,False,True,False,True,True,Premium,electronic check,False,False,98.6,5581.05,56,92.33,163.0,7.0
C006668,female,False,True,False,month-to-month,False,fiber optic,yes,True,False,False,True,True,True,True,Premium,credit card (automatic),False,True,103.65,5676.65,55,102.58,289.0,8.2
C006669,female,False,True,True,two year,False,dsl,yes,True,True,True,True,True,True,True,Standard,credit card (automatic),False,True,92.9,3379.25,36,29.8,188.0,7.6
C006670,male,False,True,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,19.9,942.95,47,3.71,115.0,9.9
C006671,female,False,True,True,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,20.1,232.4,12,1.41,166.0,9.2
C006672,female,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,True,True,False,Premium,electronic check,False,False,85.45,85.45,1,82.12,182.0,4.5
C006673,male,True,False,False,month-to-month,False,fiber optic,yes,True,False,False,True,False,False,False,Premium,electronic check,False,False,80.5,2088.45,24,82.35,296.0,9.0
C006674,female,False,False,False,one year,True,fiber optic,yes,True,False,False,True,False,True,True,Premium,bank transfer (automatic),True,True,99.9,6137.0,63,100.52,353.0,3.4
C006675,female,True,False,False,month-to-month,False,dsl,no,False,False,False,False,True,True,False,Standard,electronic check,False,False,39.85,1434.6,35,16.64,0.0,8.2
C006676,female,False,False,False,one year,False,dsl,yes,False,True,True,True,False,False,False,Standard,credit card (automatic),False,True,60.5,3870.0,67,22.03,281.0,7.0
C006677,male,False,False,False,month-to-month,True,fiber optic,yes,True,False,False,False,False,False,True,Premium,electronic check,False,False,84.8,2043.45,25,84.95,144.0,2.7
C006678,male,False,False,False,month-to-month,False,fiber optic,yes,True,False,True,False,True,True,True,Premium,mailed check,True,False,103.85,2215.0,21,99.36,306.0,8.7
C006679,female,False,False,False,month-to-month,False,dsl,yes,False,True,True,True,False,False,True,Standard,bank transfer (automatic),True,True,67.8,842.25,13,17.08,193.0,9.0
C006680,male,False,True,False,month-to-month,True,fiber optic,yes,True,False,False,False,False,False,False,Premium,electronic check,False,False,75.2,2576.2,35,72.45,155.0,5.5
C006681,male,True,True,False,two year,False,no,yes,True,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,24.85,1901.0,71,0.0,321.0,7.9
C006682,female,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.35,601.6,29,1.53,197.0,6.3
C006683,male,False,True,False,two year,True,dsl,no,False,False,False,True,False,True,True,Standard,electronic check,False,False,49.35,3515.25,71,18.38,7.0,3.4
C006684,male,True,True,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,True,True,Premium,electronic check,False,False,89.0,605.45,7,88.74,50.0,6.9
C006685,female,True,False,False,month-to-month,False,dsl,no,False,False,False,True,True,True,True,Standard,electronic check,False,False,55.0,3094.05,57,16.58,17.0,7.8
C006686,male,False,True,False,two year,False,dsl,yes,True,True,True,False,True,False,True,Standard,bank transfer (automatic),True,True,76.15,4929.55,65,23.56,323.0,9.1
C006687,male,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,20.3,595.05,27,0.0,250.0,9.2
C006688,male,False,False,False,month-to-month,True,fiber optic,yes,True,False,False,False,False,False,False,Premium,electronic check,False,False,74.9,469.8,6,70.27,112.0,2.6
C006689,female,True,False,False,two year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,credit card (automatic),False,True,117.35,8436.25,72,108.57,358.0,7.0
C006690,male,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.75,19.75,1,0.0,190.0,7.1
C006691,male,False,False,False,month-to-month,False,dsl,yes,False,False,False,False,False,False,False,Standard,credit card (automatic),False,True,45.2,492.0,11,15.93,209.0,4.8
C006692,male,False,True,True,two year,False,no,yes,True,False,False,False,False,False,False,Low,mailed check,True,False,25.2,987.95,39,0.0,458.0,8.7
C006693,female,True,False,False,month-to-month,False,fiber optic,yes,True,False,True,True,True,False,False,Premium,electronic check,False,False,89.75,5496.9,59,88.56,186.0,7.7
C006694,male,False,False,False,one year,False,dsl,yes,False,True,True,False,False,True,True,Standard,bank transfer (automatic),True,True,75.0,1908.35,26,24.83,316.0,7.5
C006695,male,True,False,False,month-to-month,False,dsl,yes,False,False,False,False,True,False,False,Standard,mailed check,True,False,49.95,107.1,2,17.59,300.0,9.6
C006696,female,False,True,True,two year,False,dsl,no,False,True,True,True,True,True,True,Standard,bank transfer (automatic),True,True,65.7,4575.35,72,14.31,13.0,7.9
C006697,male,False,True,False,one year,False,dsl,yes,True,False,True,True,True,False,False,Standard,credit card (automatic),False,True,67.05,4309.55,65,25.1,275.0,7.5
C006698,male,False,True,True,two year,False,fiber optic,yes,True,True,False,True,True,True,True,Premium,credit card (automatic),False,True,110.9,7922.75,72,116.54,283.0,8.3
C006699,male,False,False,False,month-to-month,False,fiber optic,yes,True,True,False,False,False,False,True,Premium,bank transfer (automatic),True,True,87.95,522.35,6,82.3,274.0,9.4
C006700,male,True,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.8,587.7,32,0.0,245.0,8.2
C006701,female,False,True,False,one year,False,dsl,yes,True,False,False,False,True,True,True,Standard,bank transfer (automatic),True,True,75.7,3876.2,50,28.67,386.0,8.7
C006702,male,False,True,False,two year,False,dsl,no,False,True,True,False,True,True,True,Standard,mailed check,True,False,62.15,3778.85,61,17.91,0.0,7.9
C006703,female,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,True,True,True,True,Premium,electronic check,False,False,101.25,1457.25,15,90.15,341.0,4.7
C006704,male,False,True,False,two year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,bank transfer (automatic),True,True,115.15,8349.45,72,108.15,324.0,8.2
C006705,male,False,False,False,month-to-month,True,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,18.95,185.6,9,0.0,312.0,3.1
C006706,female,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.5,19.5,1,0.0,350.0,7.1
C006707,female,False,False,False,month-to-month,False,fiber optic,yes,True,False,False,False,False,False,True,Premium,electronic check,False,False,86.55,1066.9,12,84.48,241.0,9.5
C006708,female,False,False,False,month-to-month,True,dsl,no,False,True,False,False,False,False,False,Standard,credit card (automatic),False,True,28.6,973.55,37,8.74,0.0,7.2
C006709,male,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,20.4,1226.45,61,7.52,243.0,10.0
C006710,male,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,19.8,342.3,18,0.0,160.0,6.5
C006711,male,False,False,True,month-to-month,False,dsl,yes,False,False,False,False,False,False,False,Standard,mailed check,True,False,45.65,985.05,21,19.06,184.0,6.1
C006712,male,False,True,True,two year,False,dsl,no,False,True,True,True,True,False,True,Standard,mailed check,True,False,56.4,3948.45,68,24.06,0.0,6.7
C006713,male,True,False,False,month-to-month,False,fiber optic,yes,True,False,False,False,False,False,False,Premium,credit card (automatic),False,True,73.3,828.05,12,80.47,207.0,8.2
C006714,female,True,False,False,month-to-month,True,dsl,no,False,False,False,False,False,False,False,Standard,electronic check,False,False,24.35,41.85,2,8.73,5.0,1.1
C006715,female,False,True,False,month-to-month,False,fiber optic,yes,True,False,False,False,True,True,True,Premium,electronic check,False,False,101.35,6164.7,62,91.53,36.0,7.5
C006716,female,True,False,False,month-to-month,True,fiber optic,yes,True,True,False,False,False,True,True,Premium,electronic check,False,False,98.65,2862.75,29,100.95,313.0,6.4
C006717,male,False,False,True,month-to-month,False,dsl,no,False,True,False,True,False,False,False,Standard,mailed check,True,False,33.6,33.6,1,15.32,27.0,9.1
C006718,male,True,True,False,month-to-month,True,fiber optic,yes,True,False,False,False,True,False,False,Premium,bank transfer (automatic),True,True,79.9,343.95,5,79.49,304.0,3.8
C006719,female,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,electronic check,False,False,20.7,20.7,1,8.93,231.0,7.5
C006720,male,False,False,True,two year,False,fiber optic,yes,True,True,False,False,True,True,True,Premium,electronic check,False,False,104.05,6590.5,62,108.35,245.0,8.7
C006721,female,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,20.25,717.95,36,3.04,212.0,9.1
C006722,female,True,False,False,month-to-month,True,fiber optic,yes,True,True,False,False,True,True,True,Premium,electronic check,False,False,103.3,2890.65,28,108.73,258.0,4.3
C006723,female,False,True,True,one year,False,dsl,yes,True,True,True,True,False,True,False,Standard,credit card (automatic),False,True,73.7,4885.85,69,23.78,246.0,7.7
C006724,female,False,True,False,month-to-month,True,fiber optic,yes,True,True,True,False,False,True,False,Premium,credit card (automatic),False,True,96.2,1222.05,11,83.74,174.0,4.2
C006725,female,False,True,False,month-to-month,False,fiber optic,yes,True,True,False,True,True,True,True,Premium,electronic check,False,False,108.75,6871.7,63,106.25,401.0,6.3
C006726,male,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,20.15,405.6,23,6.19,116.0,7.1
C006727,male,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.75,208.25,10,0.0,314.0,7.4
C006728,female,False,True,False,two year,False,no,yes,True,False,False,False,False,False,False,Low,credit card (automatic),False,True,25.95,1801.9,71,0.0,240.0,6.4
C006729,female,True,False,False,month-to-month,False,dsl,yes,True,True,True,False,False,False,True,Standard,electronic check,False,False,70.05,3062.45,45,15.79,421.0,8.8
C006730,female,False,True,True,two year,False,no,yes,True,False,False,False,False,False,False,Low,mailed check,True,False,24.05,1764.75,70,9.16,280.0,8.5
C006731,female,False,False,True,month-to-month,False,fiber optic,yes,True,False,False,False,False,False,True,Premium,electronic check,False,False,84.75,1816.75,22,93.16,217.0,8.9
C006732,female,False,True,True,two year,False,no,yes,True,False,False,False,False,False,False,Low,mailed check,True,False,23.05,1255.1,52,0.0,227.0,7.1
C006733,male,False,True,False,one year,True,fiber optic,yes,True,True,False,False,True,True,True,Premium,electronic check,False,False,104.15,5743.05,55,104.89,253.0,2.6
C006734,female,False,False,False,two year,False,dsl,no,False,True,True,False,True,True,True,Standard,credit card (automatic),False,True,59.95,3921.1,65,14.58,0.0,8.5
C006735,female,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,19.55,1463.45,72,3.27,180.0,7.4
C006736,male,False,True,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,19.6,189.45,10,2.74,89.0,7.4
C006737,female,False,False,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,20.05,96.8,7,4.26,166.0,6.5
C006738,male,True,False,False,month-to-month,False,fiber optic,yes,False,False,False,True,False,False,True,Premium,electronic check,False,False,85.55,408.5,5,87.21,258.0,7.6
C006739,female,False,True,True,two year,False,dsl,yes,True,False,True,False,True,True,True,Standard,credit card (automatic),False,True,78.6,1846.65,24,38.26,277.0,9.5
C006740,female,False,True,True,two year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,credit card (automatic),False,True,116.8,8456.75,72,111.66,71.0,7.5
C006741,male,False,False,False,month-to-month,False,dsl,no,False,True,True,False,False,True,False,Standard,mailed check,True,False,43.55,1011.5,21,4.51,8.0,6.5
C006742,male,False,True,False,one year,False,dsl,no,False,True,False,True,True,True,True,Standard,credit card (automatic),False,True,60.8,4263.4,69,16.27,14.0,8.8
C006743,male,False,True,True,month-to-month,False,dsl,yes,False,True,False,True,False,False,False,Standard,bank transfer (automatic),True,True,54.9,2549.1,44,8.63,235.0,8.2
C006744,female,True,True,True,one year,False,dsl,yes,True,False,False,False,True,True,False,Standard,electronic check,False,False,65.2,3965.05,61,12.1,192.0,5.5
C006745,male,True,False,False,month-to-month,True,fiber optic,yes,True,False,False,True,True,True,True,Premium,credit card (automatic),False,True,102.95,2496.7,24,97.94,212.0,5.4
C006746,female,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,False,True,True,Premium,electronic check,False,False,90.6,90.6,1,85.99,201.0,7.2
C006747,female,False,False,False,month-to-month,True,dsl,yes,False,True,False,False,False,False,False,Standard,bank transfer (automatic),True,True,50.8,288.05,6,10.47,192.0,1.3
C006748,male,False,False,False,month-to-month,True,fiber optic,yes,True,False,False,True,False,False,True,Premium,electronic check,False,False,90.05,368.1,4,92.64,265.0,3.1
C006749,male,False,True,False,two year,False,fiber optic,yes,True,True,False,True,True,True,True,Premium,electronic check,False,False,108.2,7840.6,72,105.67,457.0,4.6
C006750,male,False,False,False,two year,False,dsl,yes,True,True,True,True,True,True,True,Standard,bank transfer (automatic),True,True,92.0,6632.75,72,26.7,183.0,7.9
C006751,male,True,True,False,month-to-month,False,fiber optic,yes,True,False,False,False,False,False,False,Premium,electronic check,False,False,75.1,1013.35,14,79.57,221.0,9.4
C006752,male,False,False,False,month-to-month,False,no,yes,True,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,25.05,152.95,7,0.0,245.0,8.2
C006753,female,False,False,False,one year,False,fiber optic,yes,False,False,False,True,False,False,False,Premium,electronic check,False,False,75.15,3772.65,48,73.83,188.0,9.7
C006754,male,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.5,1026.35,55,2.02,348.0,8.8
C006755,male,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.3,19.3,1,0.0,36.0,10.0
C006756,male,False,False,False,one year,False,fiber optic,yes,False,True,True,True,True,True,True,Premium,credit card (automatic),False,True,112.2,5031.85,45,100.28,202.0,9.5
C006757,male,False,False,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,False,False,Premium,mailed check,True,False,70.3,220.4,3,72.03,323.0,7.3
C006758,female,False,True,False,two year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.6,1416.5,71,2.66,223.0,8.2
C006759,male,False,True,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,20.25,158.35,8,10.52,176.0,6.8
C006760,female,False,True,False,month-to-month,True,fiber optic,yes,True,False,False,False,False,False,False,Premium,electronic check,False,False,75.85,256.6,3,76.64,289.0,4.1
C006761,male,False,True,True,two year,False,dsl,yes,False,True,True,True,False,True,True,Standard,bank transfer (automatic),True,True,80.65,5542.55,69,28.29,331.0,8.1
C006762,male,False,True,True,month-to-month,True,fiber optic,yes,False,False,False,False,False,False,False,Premium,electronic check,False,False,68.5,68.5,1,67.52,268.0,4.4
C006763,female,True,True,False,two year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,credit card (automatic),False,True,115.75,8443.7,72,117.24,177.0,9.6
C006764,male,False,False,False,month-to-month,True,fiber optic,yes,False,False,True,False,False,False,False,Premium,electronic check,False,False,73.5,791.75,11,81.84,291.0,4.2
C006765,male,False,False,False,two year,False,dsl,yes,True,True,True,True,True,False,True,Standard,bank transfer (automatic),True,True,80.6,5708.2,71,13.56,213.0,6.5
C006766,female,False,False,False,month-to-month,True,fiber optic,yes,False,False,False,False,False,False,False,Premium,mailed check,True,False,69.95,69.95,1,72.02,317.0,3.4
C006767,female,False,True,False,two year,False,dsl,no,False,True,True,False,True,True,True,Standard,bank transfer (automatic),True,True,59.55,2016.3,33,28.54,21.0,8.6
C006768,female,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.05,326.65,16,1.6,15.0,6.2
C006769,female,True,True,False,one year,False,fiber optic,yes,True,True,True,True,True,False,False,Premium,electronic check,False,False,95.65,5471.75,56,103.9,259.0,7.7
C006770,female,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.95,19.95,1,0.0,93.0,9.7
C006771,male,False,False,False,month-to-month,True,dsl,yes,False,False,False,False,True,True,True,Standard,electronic check,False,False,70.05,346.4,5,20.85,469.0,5.1
C006772,male,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.4,1061.6,57,0.36,207.0,7.6
C006773,male,False,True,True,one year,False,dsl,no,False,False,False,True,True,False,False,Standard,credit card (automatic),False,True,36.1,1971.5,56,0.0,15.0,7.8
C006774,male,False,False,False,month-to-month,True,fiber optic,yes,True,False,False,True,True,True,False,Premium,electronic check,False,False,94.0,773.65,8,88.16,246.0,3.7
C006775,female,False,True,True,month-to-month,True,dsl,yes,False,False,True,True,True,False,False,Standard,mailed check,True,False,61.15,1422.05,22,12.86,177.0,3.5
C006776,female,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.75,19.75,1,4.31,167.0,7.4
C006777,female,False,False,True,month-to-month,False,dsl,yes,False,True,True,False,False,True,False,Standard,credit card (automatic),False,True,64.1,2460.35,40,23.59,392.0,8.4
C006778,male,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,credit card (automatic),False,True,19.75,856.5,46,1.82,336.0,9.2
C006779,male,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.7,1275.85,63,4.32,424.0,8.2
C006780,male,False,True,True,two year,False,fiber optic,yes,True,False,True,True,True,True,True,Premium,electronic check,False,False,110.2,7467.5,68,109.38,254.0,9.4
C006781,male,False,True,True,two year,False,fiber optic,yes,False,True,True,True,False,True,True,Premium,credit card (automatic),False,True,106.35,7261.75,69,112.36,275.0,9.9
C006782,female,False,True,False,month-to-month,False,fiber optic,yes,True,True,False,True,True,False,False,Premium,electronic check,False,False,90.55,5116.6,56,90.59,225.0,8.9
C006783,female,False,True,True,one year,False,dsl,yes,False,False,False,True,True,False,True,Standard,mailed check,True,False,65.9,660.05,10,20.06,224.0,9.1
C006784,male,False,False,False,one year,False,fiber optic,yes,True,True,True,True,True,True,False,Premium,credit card (automatic),False,True,104.5,6590.8,63,103.17,156.0,6.8
C006785,female,False,True,True,two year,False,dsl,no,False,True,True,True,True,False,True,Standard,mailed check,True,False,52.5,1208.15,24,19.17,10.0,6.7
C006786,female,False,False,False,month-to-month,False,dsl,yes,True,False,False,False,True,False,False,Standard,mailed check,True,False,56.1,1033.9,19,14.72,178.0,8.3
C006787,male,False,True,True,month-to-month,False,fiber optic,yes,True,False,False,False,True,True,False,Premium,electronic check,False,False,88.75,1885.15,22,93.63,289.0,6.5
C006788,male,False,True,False,month-to-month,True,fiber optic,yes,True,False,True,True,False,False,False,Premium,electronic check,False,False,84.45,2467.1,29,78.79,265.0,4.3
C006789,male,False,True,False,one year,True,dsl,yes,True,False,False,False,True,True,True,Standard,mailed check,True,False,75.3,989.45,13,17.1,275.0,5.5
C006790,female,False,True,False,two year,False,no,yes,True,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,26.0,2006.95,70,3.7,400.0,9.2
C006791,female,False,True,False,month-to-month,False,fiber optic,yes,False,False,False,True,True,True,True,Premium,electronic check,False,False,99.4,5025.0,49,98.96,246.0,7.9
C006792,female,True,True,False,one year,True,fiber optic,yes,True,True,True,False,True,True,True,Premium,mailed check,True,False,109.55,4830.25,43,107.28,318.0,4.2
C006793,female,False,False,False,month-to-month,True,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.6,59.75,3,4.65,434.0,4.7
C006794,male,False,True,True,one year,False,dsl,yes,False,True,False,False,True,True,True,Standard,electronic check,False,False,73.15,3088.25,42,18.91,367.0,6.5
C006795,male,False,False,False,one year,False,dsl,yes,False,True,False,True,False,False,False,Standard,mailed check,True,False,54.65,3134.7,57,15.39,353.0,7.6
C006796,male,True,False,False,month-to-month,True,dsl,yes,False,False,True,False,True,True,False,Standard,bank transfer (automatic),True,True,66.4,94.55,2,26.92,222.0,4.4
C006797,female,False,True,False,two year,False,fiber optic,yes,True,True,True,True,True,True,True,Premium,credit card (automatic),False,True,115.55,8312.4,72,123.25,270.0,8.1
C006798,female,True,False,False,month-to-month,False,fiber optic,yes,True,False,False,True,True,True,True,Premium,electronic check,False,False,104.45,4863.85,46,112.31,131.0,8.0
C006799,male,True,True,False,month-to-month,True,fiber optic,yes,True,True,False,False,False,True,True,Premium,credit card (automatic),False,True,100.05,6871.9,66,98.64,294.0,3.7
C006800,male,False,False,False,one year,True,fiber optic,yes,True,True,True,True,False,False,True,Premium,electronic check,False,False,102.0,6529.25,62,108.15,274.0,4.1
C006801,female,False,True,False,two year,False,dsl,yes,True,True,True,True,True,True,True,Standard,bank transfer (automatic),True,True,91.15,6637.9,72,22.6,252.0,7.2
C006802,male,False,True,True,one year,False,fiber optic,yes,False,True,False,True,False,True,False,Premium,electronic check,False,False,89.7,3165.6,35,85.17,342.0,6.3
C006803,male,False,True,False,month-to-month,True,fiber optic,yes,True,False,True,True,True,False,False,Premium,credit card (automatic),False,True,90.2,1454.15,17,78.45,141.0,5.3
C006804,female,False,True,False,two year,False,dsl,yes,True,True,True,True,True,True,True,Standard,electronic check,False,False,92.4,6786.1,72,36.08,397.0,9.1
C006805,female,False,True,True,one year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,19.9,543.0,28,0.0,331.0,8.7
C006806,male,False,True,False,two year,True,no,yes,True,False,False,False,False,False,False,Low,credit card (automatic),False,True,25.15,1327.15,56,0.0,243.0,4.4
C006807,female,False,False,False,month-to-month,True,fiber optic,yes,True,True,False,False,False,False,False,Premium,credit card (automatic),False,True,79.85,2404.15,31,75.3,236.0,3.6
C006808,male,False,False,False,one year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,18.85,867.3,45,3.66,293.0,8.5
C006809,female,False,False,False,month-to-month,False,no,yes,True,False,False,False,False,False,False,Low,mailed check,True,False,25.75,25.75,1,0.0,386.0,8.9
C006810,female,False,False,False,month-to-month,True,dsl,yes,False,False,False,True,False,False,False,Standard,mailed check,True,False,49.6,114.7,2,8.36,259.0,4.4
C006811,female,False,False,False,month-to-month,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,20.95,109.5,6,2.42,262.0,10.0
C006812,female,False,True,False,one year,False,fiber optic,yes,False,False,False,True,True,True,True,Premium,electronic check,False,False,97.05,4692.95,48,89.88,251.0,7.7
C006813,male,False,True,True,month-to-month,False,no,yes,True,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,25.4,546.85,25,0.0,410.0,7.6
C006814,male,False,True,True,two year,False,no,yes,False,False,False,False,False,False,False,Low,bank transfer (automatic),True,True,19.7,1274.05,64,0.0,216.0,7.6
C006815,male,False,False,False,month-to-month,False,dsl,no,False,False,True,True,False,False,False,Standard,mailed check,True,False,35.0,1782.4,50,3.38,9.0,5.9
C006816,female,False,True,True,one year,False,fiber optic,yes,True,False,False,False,True,True,True,Premium,bank transfer (automatic),True,True,101.25,5301.1,52,102.14,381.0,8.9
C006817,male,True,True,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,False,False,Premium,electronic check,False,False,70.2,280.35,4,60.38,263.0,7.9
C006818,female,True,False,False,month-to-month,False,fiber optic,yes,False,False,False,False,False,True,True,Premium,electronic check,False,False,90.95,2897.95,32,83.54,352.0,8.4
C006819,male,False,True,True,two year,False,dsl,yes,True,True,True,True,False,True,False,Standard,credit card (automatic),False,True,73.85,3371.0,45,22.14,167.0,10.0
C006820,male,False,True,False,month-to-month,False,fiber optic,yes,True,False,True,False,False,False,True,Premium,electronic check,False,False,88.05,801.3,9,85.33,231.0,7.6
C006821,female,True,True,False,one year,True,fiber optic,yes,True,True,False,False,True,True,True,Premium,credit card (automatic),False,True,105.95,6975.25,66,115.91,383.0,2.1
C006822,male,False,False,True,month-to-month,True,fiber optic,yes,True,False,False,False,True,False,True,Premium,electronic check,False,False,91.85,257.05,3,101.02,189.0,5.4
C006823,female,False,False,False,two year,False,no,yes,False,False,False,False,False,False,False,Low,mailed check,True,False,20.1,1079.45,54,0.0,236.0,8.0
